device_id,imei_hash,sim_slot_count,accounts_per_device,ip_geolocation,is_emulator_or_rooted,first_seen,last_seen
DEV033067,IMEI312237999135,1,1,Rajasthan,0,2023-06-24,2024-02-26
DEV033068,IMEI44834947648,1,1,Delhi,0,2023-05-13,2024-09-04
DEV033069,IMEI295748560777,1,1,Rajasthan,0,2023-05-05,2024-01-29
DEV033070,IMEI767063811860,1,1,Maharashtra,0,2023-01-22,2024-09-29
DEV033071,IMEI766600535169,1,1,Telangana,0,2023-02-21,2024-05-30
DEV033072,IMEI986725123936,1,2,Tamil Nadu,1,2023-04-27,2024-07-23
DEV033073,IMEI181743908889,1,1,Delhi,0,2023-07-26,2024-07-25
DEV033074,IMEI836019450432,1,1,Gujarat,0,2023-02-06,2024-02-01
DEV033075,IMEI212915864568,1,1,Uttar Pradesh,0,2023-03-05,2024-02-28
DEV033076,IMEI371685597513,1,1,Uttar Pradesh,0,2023-03-19,2024-05-22
DEV033077,IMEI287375954866,1,1,Gujarat,0,2023-07-17,2024-09-02
DEV033078,IMEI804615792476,1,1,Delhi,0,2023-02-11,2024-07-11
DEV033079,IMEI238732301401,1,1,Uttar Pradesh,0,2023-02-21,2024-04-14
DEV033080,IMEI79196859656,1,1,Tamil Nadu,0,2023-03-30,2024-10-27
DEV033081,IMEI40108497859,1,1,Tamil Nadu,0,2023-01-08,2024-04-20
DEV033082,IMEI608924121567,1,1,Gujarat,0,2023-08-05,2024-04-18
DEV033083,IMEI884722920118,1,1,Maharashtra,0,2023-06-06,2024-08-08
DEV033084,IMEI832751396429,1,2,Delhi,0,2023-08-06,2024-07-11
DEV033085,IMEI940463375441,1,1,Telangana,0,2023-05-11,2024-01-31
DEV033086,IMEI143331629275,1,1,Gujarat,0,2023-07-22,2024-01-24
DEV033087,IMEI270552454490,1,1,Rajasthan,0,2023-07-21,2024-01-21
DEV033088,IMEI784082960173,1,1,Tamil Nadu,0,2023-05-04,2024-03-30
DEV033089,IMEI264096030982,1,1,Karnataka,0,2023-10-03,2024-08-28
DEV033090,IMEI39854609102,1,1,Maharashtra,0,2023-01-05,2024-01-30
DEV033091,IMEI660592863877,1,1,Karnataka,0,2023-06-20,2024-01-23
DEV033092,IMEI517976766050,1,1,Maharashtra,0,2023-05-31,2024-04-05
DEV033093,IMEI719475328744,1,1,Andhra Pradesh,0,2023-05-24,2024-03-23
DEV033094,IMEI107651064540,1,1,Andhra Pradesh,0,2023-04-29,2024-04-21
DEV033095,IMEI104346330313,1,1,Tamil Nadu,0,2023-04-13,2024-06-22
DEV033096,IMEI234421422989,1,1,Maharashtra,0,2023-05-22,2024-01-23
DEV033097,IMEI939587408095,2,8,Rajasthan,1,2023-05-26,2024-01-01
DEV033098,IMEI147532522726,1,1,Rajasthan,1,2023-08-26,2024-05-20
DEV033099,IMEI912644693385,1,1,Uttar Pradesh,0,2023-05-09,2024-04-23
DEV033100,IMEI169522068549,1,1,Telangana,0,2023-05-17,2024-05-21
DEV033101,IMEI748050668486,4,2,Uttar Pradesh,0,2023-06-27,2024-04-30
DEV033102,IMEI71245631727,1,1,Uttar Pradesh,0,2023-03-25,2024-06-24
DEV033103,IMEI919582581879,1,1,Maharashtra,0,2023-06-30,2024-09-06
DEV033104,IMEI315466743966,1,1,Delhi,0,2023-09-23,2024-05-15
DEV033105,IMEI273983173532,1,1,Uttar Pradesh,0,2023-01-25,2024-08-14
DEV033106,IMEI932071152282,1,1,Maharashtra,1,2023-05-12,2024-10-23
DEV033107,IMEI287975186551,1,1,Maharashtra,1,2023-01-14,2024-08-16
DEV033108,IMEI265397630569,1,1,Karnataka,0,2023-10-28,2024-07-27
DEV033109,IMEI859172936762,1,1,Uttar Pradesh,0,2023-05-30,2024-10-02
DEV033110,IMEI203426745968,1,1,Rajasthan,0,2023-06-03,2024-08-04
DEV033111,IMEI737769341199,1,1,Karnataka,0,2023-02-05,2024-06-24
DEV033112,IMEI498071275250,1,1,Karnataka,0,2023-02-11,2024-03-05
DEV033113,IMEI671930248659,1,1,Uttar Pradesh,0,2023-03-11,2024-07-18
DEV033114,IMEI224675607727,1,1,Maharashtra,1,2023-02-21,2024-09-25
DEV033115,IMEI805808328363,1,1,Karnataka,0,2023-02-27,2024-01-26
DEV033116,IMEI635294095398,1,1,Rajasthan,0,2023-03-18,2024-10-26
DEV033117,IMEI61620355878,1,1,Gujarat,0,2023-10-14,2024-01-13
DEV033118,IMEI99617001061,1,1,Rajasthan,0,2023-01-29,2024-06-20
DEV033119,IMEI541433265659,1,1,Maharashtra,0,2023-09-29,2024-01-22
DEV033120,IMEI806021988587,1,1,Tamil Nadu,0,2023-06-15,2024-08-14
DEV033121,IMEI229996241092,1,1,Uttar Pradesh,0,2023-03-20,2024-08-20
DEV033122,IMEI722211268918,1,1,Gujarat,1,2023-05-28,2024-07-22
DEV033123,IMEI905485805329,1,1,West Bengal,0,2023-07-12,2024-09-16
DEV033124,IMEI515193616306,1,1,Andhra Pradesh,0,2023-07-09,2024-08-29
DEV033125,IMEI29519132252,1,1,Maharashtra,0,2023-05-02,2024-08-31
DEV033126,IMEI501554891233,1,1,Karnataka,1,2023-02-09,2024-09-30
DEV033127,IMEI69214357032,1,1,Maharashtra,0,2023-01-19,2024-09-25
DEV033128,IMEI573921495260,1,1,Maharashtra,0,2023-02-22,2024-08-06
DEV033129,IMEI929357928041,1,1,Maharashtra,0,2023-09-12,2024-07-14
DEV033130,IMEI936475246883,1,1,Karnataka,0,2023-10-14,2024-09-03
DEV033131,IMEI12614000646,1,1,Karnataka,0,2023-09-09,2024-02-22
DEV033132,IMEI801006608757,1,1,Tamil Nadu,1,2023-02-11,2024-02-18
DEV033133,IMEI79284605414,1,1,Tamil Nadu,0,2023-02-02,2024-03-11
DEV033134,IMEI431077833521,1,2,Andhra Pradesh,0,2023-07-29,2024-07-14
DEV033135,IMEI89657346456,1,1,Maharashtra,0,2023-10-04,2024-10-12
DEV033136,IMEI244834098592,1,1,Uttar Pradesh,0,2023-07-31,2024-09-18
DEV033137,IMEI224029257954,1,1,Telangana,0,2023-07-13,2024-07-13
DEV033138,IMEI260845946795,1,2,Delhi,0,2023-08-15,2024-07-09
DEV033139,IMEI834707847465,1,1,Uttar Pradesh,0,2023-08-07,2024-04-12
DEV033140,IMEI804866676942,1,1,Rajasthan,0,2023-08-12,2024-10-20
DEV033141,IMEI791428026427,1,1,Karnataka,0,2023-09-07,2024-08-20
DEV033142,IMEI571715345027,1,1,Karnataka,1,2023-03-17,2024-05-31
DEV033143,IMEI207660618952,1,1,Tamil Nadu,0,2023-10-27,2024-02-06
DEV033144,IMEI472570655924,1,1,Karnataka,0,2023-03-30,2024-08-12
DEV033145,IMEI272640527003,1,1,Delhi,0,2023-10-06,2024-09-18
DEV033146,IMEI664535082519,1,1,Karnataka,0,2023-02-19,2024-05-20
DEV033147,IMEI151713776334,1,1,Rajasthan,0,2023-02-23,2024-01-17
DEV033148,IMEI342119515436,1,1,Karnataka,0,2023-05-07,2024-05-16
DEV033149,IMEI446797657578,1,1,Gujarat,0,2023-10-15,2024-04-19
DEV033150,IMEI780951921139,1,1,Karnataka,0,2023-03-24,2024-01-11
DEV033151,IMEI747858967452,1,1,Tamil Nadu,0,2023-09-24,2024-08-22
DEV033152,IMEI480385254536,1,1,Gujarat,0,2023-03-27,2024-01-03
DEV033153,IMEI51054050489,1,1,Gujarat,0,2023-10-12,2024-08-03
DEV033154,IMEI584388071496,1,1,Maharashtra,0,2023-08-16,2024-01-01
DEV033155,IMEI152276537906,1,1,Maharashtra,0,2023-06-07,2024-05-09
DEV033156,IMEI993268962424,1,1,West Bengal,0,2023-02-24,2024-04-25
DEV033157,IMEI799739917102,1,1,Rajasthan,0,2023-03-17,2024-06-06
DEV033158,IMEI156829384897,1,1,Delhi,0,2023-03-09,2024-04-27
DEV033159,IMEI196605168937,1,1,Andhra Pradesh,0,2023-08-23,2024-04-27
DEV033160,IMEI739251905175,1,1,Maharashtra,0,2023-05-11,2024-08-02
DEV033161,IMEI495764607335,1,1,Telangana,1,2023-06-16,2024-09-17
DEV033162,IMEI629648219879,1,1,Tamil Nadu,0,2023-09-05,2024-03-14
DEV033163,IMEI454107258486,1,1,Gujarat,0,2023-02-18,2024-05-24
DEV033164,IMEI371422341949,1,1,Maharashtra,0,2023-01-17,2024-09-02
DEV033165,IMEI13227534425,1,1,Telangana,0,2023-04-06,2024-04-16
DEV033166,IMEI177553179890,1,1,Delhi,0,2023-05-11,2024-02-04
DEV033167,IMEI359258426232,1,1,Rajasthan,0,2023-08-31,2024-07-22
DEV033168,IMEI301278243290,1,1,Telangana,0,2023-07-06,2024-07-22
DEV033169,IMEI617716196890,1,1,Rajasthan,1,2023-08-01,2024-01-08
DEV033170,IMEI953407423044,1,1,Rajasthan,0,2023-02-05,2024-01-19
DEV033171,IMEI327499648981,1,1,Tamil Nadu,0,2023-06-14,2024-02-24
DEV033172,IMEI557166267428,1,1,Maharashtra,0,2023-09-12,2024-08-23
DEV033173,IMEI309887342411,1,1,Telangana,0,2023-04-27,2024-07-13
DEV033174,IMEI733576830096,1,1,Rajasthan,0,2023-03-28,2024-08-19
DEV033175,IMEI404739653223,1,1,Maharashtra,0,2023-07-07,2024-02-28
DEV033176,IMEI16018830461,1,1,Delhi,1,2023-02-09,2024-02-26
DEV033177,IMEI207174107722,1,1,Maharashtra,0,2023-07-15,2024-01-19
DEV033178,IMEI52739870215,1,1,Maharashtra,0,2023-08-16,2024-08-08
DEV033179,IMEI310608346959,1,1,Telangana,0,2023-08-09,2024-10-01
DEV033180,IMEI876674492075,1,1,Gujarat,0,2023-10-28,2024-01-22
DEV033181,IMEI988389133826,1,1,Telangana,0,2023-01-20,2024-08-15
DEV033182,IMEI395434609573,1,1,Rajasthan,0,2023-05-06,2024-06-28
DEV033183,IMEI511645239310,1,1,Maharashtra,0,2023-02-28,2024-03-07
DEV033184,IMEI295039313437,1,1,Maharashtra,0,2023-02-20,2024-03-28
DEV033185,IMEI417180317511,1,1,Rajasthan,0,2023-02-13,2024-08-11
DEV033186,IMEI19905075149,1,1,Delhi,0,2023-01-10,2024-07-28
DEV033187,IMEI718049628134,1,1,Karnataka,0,2023-04-07,2024-03-05
DEV033188,IMEI834063700587,1,1,Gujarat,0,2023-07-18,2024-09-16
DEV033189,IMEI185315959782,1,1,Rajasthan,0,2023-03-30,2024-02-01
DEV033190,IMEI102075272529,1,1,Gujarat,1,2023-09-03,2024-01-23
DEV033191,IMEI160008056127,1,1,Andhra Pradesh,1,2023-01-25,2024-05-20
DEV033192,IMEI450313059767,1,1,Karnataka,0,2023-01-17,2024-04-09
DEV033193,IMEI150527508333,1,1,Karnataka,0,2023-04-03,2024-01-30
DEV033194,IMEI242556402326,1,1,Rajasthan,0,2023-07-04,2024-07-19
DEV033195,IMEI10397468957,1,1,Telangana,0,2023-03-28,2024-02-09
DEV033196,IMEI578374552156,1,1,Uttar Pradesh,0,2023-06-12,2024-02-24
DEV033197,IMEI665874137288,1,1,Delhi,0,2023-01-31,2024-07-21
DEV033198,IMEI853201442703,1,1,Gujarat,0,2023-07-15,2024-09-21
DEV033199,IMEI740066259337,1,1,Uttar Pradesh,0,2023-05-09,2024-04-13
DEV033200,IMEI462219091974,1,1,Telangana,0,2023-06-10,2024-06-16
DEV033201,IMEI75365965698,1,1,Maharashtra,0,2023-07-09,2024-03-31
DEV033202,IMEI957740268561,1,1,Karnataka,0,2023-06-16,2024-10-27
DEV033203,IMEI557664886489,1,1,Telangana,0,2023-06-29,2024-07-15
DEV033204,IMEI663389913673,1,2,Maharashtra,0,2023-07-03,2024-09-29
DEV033205,IMEI918394451775,1,1,Uttar Pradesh,0,2023-06-21,2024-04-29
DEV033206,IMEI867677786527,1,1,Rajasthan,0,2023-03-15,2024-07-21
DEV033207,IMEI226224113029,1,1,Telangana,0,2023-02-26,2024-05-02
DEV033208,IMEI887826017434,1,1,Delhi,0,2023-10-10,2024-10-01
DEV033209,IMEI259908069401,1,1,Uttar Pradesh,0,2023-08-06,2024-07-10
DEV033210,IMEI40028644258,1,1,Karnataka,0,2023-04-02,2024-03-09
DEV033211,IMEI589844941852,1,1,Delhi,0,2023-05-13,2024-03-15
DEV033212,IMEI462666439597,1,1,Uttar Pradesh,0,2023-07-19,2024-10-19
DEV033213,IMEI881180861049,1,1,Tamil Nadu,1,2023-06-01,2024-08-08
DEV033214,IMEI168742879179,1,1,Tamil Nadu,0,2023-07-14,2024-08-05
DEV033215,IMEI987455404158,1,1,Tamil Nadu,0,2023-03-23,2024-05-15
DEV033216,IMEI73160041913,1,1,Maharashtra,0,2023-02-28,2024-01-01
DEV033217,IMEI142051418550,1,1,Maharashtra,0,2023-09-28,2024-04-22
DEV033218,IMEI62368499331,1,1,West Bengal,0,2023-04-22,2024-02-08
DEV033219,IMEI249811786741,1,1,West Bengal,1,2023-02-06,2024-07-21
DEV033220,IMEI406234273042,1,1,Tamil Nadu,0,2023-03-03,2024-05-16
DEV033221,IMEI489766947359,1,1,Andhra Pradesh,0,2023-03-22,2024-08-17
DEV033222,IMEI228888581053,1,1,Telangana,0,2023-02-19,2024-06-29
DEV033223,IMEI368050299921,1,1,Maharashtra,0,2023-04-24,2024-06-25
DEV033224,IMEI197587734435,1,1,Karnataka,0,2023-06-02,2024-02-26
DEV033225,IMEI727514820786,1,1,Karnataka,1,2023-05-18,2024-07-03
DEV033226,IMEI872745378594,1,1,Telangana,0,2023-07-11,2024-08-08
DEV033227,IMEI164235397207,1,1,Delhi,0,2023-05-03,2024-07-19
DEV033228,IMEI207277500630,1,1,West Bengal,1,2023-05-12,2024-03-06
DEV033229,IMEI533900673666,1,1,Andhra Pradesh,0,2023-06-22,2024-08-18
DEV033230,IMEI349810987439,1,1,Rajasthan,0,2023-10-14,2024-01-30
DEV033231,IMEI8985346159,1,1,Rajasthan,0,2023-05-11,2024-08-16
DEV033232,IMEI38716045019,1,1,Andhra Pradesh,0,2023-04-17,2024-01-17
DEV033233,IMEI882692368069,1,1,Karnataka,1,2023-05-11,2024-03-19
DEV033234,IMEI63057579134,1,1,Delhi,0,2023-05-10,2024-02-10
DEV033235,IMEI587181331134,1,1,Gujarat,1,2023-10-11,2024-09-03
DEV033236,IMEI398100453701,1,1,Karnataka,0,2023-09-27,2024-06-07
DEV033237,IMEI372736845594,1,1,Rajasthan,1,2023-06-05,2024-04-25
DEV033238,IMEI185890710607,1,1,West Bengal,0,2023-09-08,2024-07-06
DEV033239,IMEI306955840022,1,1,Delhi,1,2023-06-29,2024-03-18
DEV033240,IMEI217080497071,1,1,Tamil Nadu,0,2023-08-19,2024-07-08
DEV033241,IMEI127577822032,1,1,Rajasthan,1,2023-07-18,2024-09-30
DEV033242,IMEI270779170025,1,1,Maharashtra,0,2023-05-21,2024-01-22
DEV033243,IMEI992728826072,1,1,Maharashtra,0,2023-06-20,2024-01-02
DEV033244,IMEI18925960793,1,1,Rajasthan,0,2023-01-18,2024-01-24
DEV033245,IMEI499462100920,1,1,Gujarat,0,2023-05-22,2024-05-01
DEV033246,IMEI402887428290,1,1,Tamil Nadu,0,2023-09-12,2024-05-09
DEV033247,IMEI64503536322,1,1,Rajasthan,0,2023-08-18,2024-06-21
DEV033248,IMEI156210405115,1,1,Karnataka,1,2023-07-16,2024-03-02
DEV033249,IMEI410093282114,1,1,Telangana,0,2023-01-25,2024-02-07
DEV033250,IMEI731428784567,1,1,Telangana,0,2023-05-31,2024-02-23
DEV033251,IMEI24333727496,1,1,Uttar Pradesh,1,2023-05-10,2024-08-04
DEV033252,IMEI341788297861,1,1,Karnataka,0,2023-02-04,2024-10-11
DEV033253,IMEI176535946290,1,1,Rajasthan,1,2023-06-29,2024-08-20
DEV033254,IMEI433452843268,1,1,Uttar Pradesh,0,2023-04-10,2024-06-04
DEV033255,IMEI196008990554,1,1,Uttar Pradesh,0,2023-08-19,2024-02-02
DEV033256,IMEI709018357113,1,1,Tamil Nadu,0,2023-09-28,2024-09-05
DEV033257,IMEI512893108268,1,1,Maharashtra,0,2023-03-27,2024-01-22
DEV033258,IMEI840008076088,1,1,Rajasthan,0,2023-04-19,2024-05-18
DEV033259,IMEI727676607438,1,1,Maharashtra,0,2023-05-15,2024-08-03
DEV033260,IMEI581327872040,1,1,Telangana,0,2023-04-21,2024-05-16
DEV033261,IMEI622877341416,1,1,Karnataka,0,2023-06-07,2024-07-18
DEV033262,IMEI501211016874,1,1,Andhra Pradesh,0,2023-10-06,2024-08-05
DEV033263,IMEI605163823906,1,1,Karnataka,0,2023-07-31,2024-01-10
DEV033264,IMEI83154585654,1,1,West Bengal,1,2023-03-12,2024-01-10
DEV033265,IMEI712995945811,2,2,Karnataka,0,2023-07-25,2024-06-08
DEV033266,IMEI836513552444,1,1,Delhi,0,2023-01-30,2024-08-25
DEV033267,IMEI550174493795,1,1,West Bengal,0,2023-05-18,2024-09-21
DEV033268,IMEI45875532360,1,1,Gujarat,0,2023-09-14,2024-03-01
DEV033269,IMEI25588602868,1,1,Maharashtra,0,2023-09-03,2024-09-29
DEV033270,IMEI805562661820,1,1,Maharashtra,0,2023-02-09,2024-05-31
DEV033271,IMEI298279945086,1,1,Maharashtra,1,2023-07-16,2024-03-09
DEV033272,IMEI675383079396,1,1,West Bengal,0,2023-07-27,2024-08-30
DEV033273,IMEI304157723375,1,1,West Bengal,0,2023-08-14,2024-05-25
DEV033274,IMEI499064689392,1,1,Karnataka,1,2023-02-23,2024-05-01
DEV033275,IMEI754139123156,1,1,Karnataka,1,2023-10-27,2024-01-28
DEV033276,IMEI105777898370,1,1,Maharashtra,1,2023-05-22,2024-01-14
DEV033277,IMEI948068222769,1,1,Karnataka,1,2023-10-13,2024-01-15
DEV033278,IMEI251326937427,1,1,Karnataka,0,2023-08-18,2024-01-07
DEV033279,IMEI475977900744,1,1,Gujarat,1,2023-08-23,2024-05-28
DEV033280,IMEI428502064905,1,1,Rajasthan,0,2023-01-09,2024-01-31
DEV033281,IMEI583781146316,1,1,Gujarat,0,2023-05-29,2024-01-12
DEV033282,IMEI235033447614,1,11,Maharashtra,0,2023-09-02,2024-01-17
DEV033283,IMEI494024675235,1,1,Gujarat,1,2023-04-15,2024-07-15
DEV033284,IMEI586596859973,1,1,Tamil Nadu,0,2023-01-29,2024-01-14
DEV033285,IMEI584614776540,1,1,Karnataka,0,2023-03-26,2024-04-10
DEV033286,IMEI274904519851,1,1,Karnataka,0,2023-06-19,2024-07-08
DEV033287,IMEI166407139820,1,1,Telangana,1,2023-04-04,2024-07-06
DEV033288,IMEI90000158868,1,1,West Bengal,0,2023-08-04,2024-07-25
DEV033289,IMEI612289516372,1,1,Delhi,0,2023-08-25,2024-03-02
DEV033290,IMEI964681527767,1,1,Maharashtra,0,2023-10-09,2024-09-17
DEV033291,IMEI659643400067,1,1,Andhra Pradesh,0,2023-04-26,2024-05-09
DEV033292,IMEI492075863487,1,1,Rajasthan,0,2023-05-25,2024-05-11
DEV033293,IMEI935539287454,1,1,Telangana,0,2023-02-17,2024-08-09
DEV033294,IMEI619875033846,1,1,West Bengal,0,2023-04-16,2024-01-07
DEV033295,IMEI653996801229,1,1,Delhi,1,2023-09-29,2024-02-24
DEV033296,IMEI801104047325,1,1,Uttar Pradesh,0,2023-09-22,2024-08-11
DEV033297,IMEI298128139396,2,2,Karnataka,0,2023-06-25,2024-08-25
DEV033298,IMEI938132659117,1,1,Delhi,0,2023-10-26,2024-01-28
DEV033299,IMEI552531769215,1,1,Rajasthan,0,2023-05-24,2024-08-18
DEV033300,IMEI544534027732,1,1,Maharashtra,0,2023-06-06,2024-08-28
DEV033301,IMEI602892751655,1,1,Telangana,0,2023-05-07,2024-07-28
DEV033302,IMEI612718710017,1,1,Andhra Pradesh,0,2023-09-07,2024-08-15
DEV033303,IMEI928657064530,1,1,Maharashtra,0,2023-04-15,2024-06-02
DEV033304,IMEI433472752158,1,1,Maharashtra,0,2023-02-25,2024-04-01
DEV033305,IMEI641349505223,1,1,Karnataka,0,2023-10-20,2024-06-04
DEV033306,IMEI702343482062,1,1,Karnataka,0,2023-03-15,2024-01-18
DEV033307,IMEI619422240317,1,1,Uttar Pradesh,0,2023-09-30,2024-04-13
DEV033308,IMEI366727837248,1,1,Uttar Pradesh,0,2023-06-14,2024-01-28
DEV033309,IMEI284149337880,1,1,Maharashtra,0,2023-08-11,2024-04-17
DEV033310,IMEI914123618794,1,1,Telangana,0,2023-05-06,2024-05-18
DEV033311,IMEI346067351130,1,1,Gujarat,0,2023-01-04,2024-10-13
DEV033312,IMEI257762299538,1,1,Gujarat,1,2023-02-12,2024-09-13
DEV033313,IMEI70871222665,1,1,Delhi,0,2023-09-02,2024-06-10
DEV033314,IMEI15543678269,1,1,West Bengal,0,2023-07-15,2024-02-04
DEV033315,IMEI289255068691,1,1,Rajasthan,0,2023-02-26,2024-02-09
DEV033316,IMEI98810397894,1,1,West Bengal,0,2023-01-07,2024-05-12
DEV033317,IMEI826588717664,1,1,Karnataka,0,2023-09-03,2024-06-03
DEV033318,IMEI140204108693,1,1,Rajasthan,0,2023-01-27,2024-06-10
DEV033319,IMEI965164073605,1,1,Andhra Pradesh,0,2023-07-10,2024-01-30
DEV033320,IMEI602198273600,1,1,Karnataka,0,2023-10-22,2024-02-06
DEV033321,IMEI305253420030,1,2,Andhra Pradesh,0,2023-08-31,2024-10-14
DEV033322,IMEI46173679482,1,1,Gujarat,0,2023-01-20,2024-01-02
DEV033323,IMEI868611748380,1,1,Maharashtra,0,2023-05-25,2024-02-03
DEV033324,IMEI863786203791,1,1,Karnataka,0,2023-03-11,2024-01-12
DEV033325,IMEI495234252657,1,1,Delhi,0,2023-10-26,2024-08-22
DEV033326,IMEI241093756787,1,1,Telangana,1,2023-04-16,2024-06-16
DEV033327,IMEI640131711763,1,1,West Bengal,0,2023-06-22,2024-09-16
DEV033328,IMEI330079894827,1,1,Telangana,0,2023-02-16,2024-08-12
DEV033329,IMEI554328072429,1,1,Telangana,1,2023-07-03,2024-01-18
DEV033330,IMEI701350328796,1,1,Karnataka,0,2023-07-28,2024-08-04
DEV033331,IMEI844929356993,1,1,Gujarat,0,2023-08-31,2024-05-09
DEV033332,IMEI762667486034,1,1,Tamil Nadu,0,2023-02-06,2024-09-05
DEV033333,IMEI89688529998,1,1,Rajasthan,0,2023-01-15,2024-02-07
DEV033334,IMEI915466409927,1,1,Tamil Nadu,1,2023-09-29,2024-09-26
DEV033335,IMEI413273762387,1,1,Tamil Nadu,0,2023-03-18,2024-07-16
DEV033336,IMEI518146699432,1,1,Tamil Nadu,0,2023-05-07,2024-01-14
DEV033337,IMEI445567374595,1,1,Andhra Pradesh,1,2023-07-18,2024-09-27
DEV033338,IMEI453331643488,1,1,West Bengal,0,2023-04-14,2024-04-09
DEV033339,IMEI560771079055,1,1,Karnataka,0,2023-05-15,2024-01-25
DEV033340,IMEI470739899293,1,1,Tamil Nadu,0,2023-04-19,2024-08-23
DEV033341,IMEI950663133748,2,2,Delhi,1,2023-10-25,2024-10-01
DEV033342,IMEI755507480481,1,1,Rajasthan,0,2023-10-20,2024-07-18
DEV033343,IMEI137912725590,1,1,Delhi,0,2023-02-06,2024-01-21
DEV033344,IMEI507437353695,1,1,Maharashtra,0,2023-07-01,2024-06-20
DEV033345,IMEI39230007419,1,1,Karnataka,0,2023-09-29,2024-04-10
DEV033346,IMEI954909470797,1,1,Delhi,0,2023-09-19,2024-01-19
DEV033347,IMEI268118444900,1,1,Tamil Nadu,0,2023-01-14,2024-09-26
DEV033348,IMEI879806102,1,1,Uttar Pradesh,0,2023-06-02,2024-02-14
DEV033349,IMEI803058820645,1,1,Maharashtra,0,2023-04-27,2024-08-25
DEV033350,IMEI933555441920,1,1,Gujarat,0,2023-02-27,2024-03-21
DEV033351,IMEI188765124038,1,1,West Bengal,0,2023-08-08,2024-03-29
DEV033352,IMEI388719099494,1,1,Rajasthan,0,2023-06-19,2024-06-23
DEV033353,IMEI195775780207,1,1,Gujarat,0,2023-01-22,2024-08-03
DEV033354,IMEI250016012022,1,1,Rajasthan,1,2023-09-15,2024-09-18
DEV033355,IMEI952103688647,1,1,Uttar Pradesh,0,2023-01-26,2024-09-26
DEV033356,IMEI962494594381,1,1,Telangana,0,2023-08-18,2024-04-05
DEV033357,IMEI490140529146,1,1,Maharashtra,0,2023-01-05,2024-04-26
DEV033358,IMEI762659821723,1,1,Gujarat,0,2023-05-18,2024-03-09
DEV033359,IMEI664994105988,1,1,Rajasthan,0,2023-01-22,2024-08-07
DEV033360,IMEI338026048472,1,1,Delhi,0,2023-01-19,2024-01-10
DEV033361,IMEI131120039842,1,1,Andhra Pradesh,1,2023-09-27,2024-06-20
DEV033362,IMEI505228823573,1,1,West Bengal,0,2023-10-01,2024-08-20
DEV033363,IMEI439087680182,1,1,Uttar Pradesh,0,2023-03-24,2024-04-19
DEV033364,IMEI598127174907,1,1,Andhra Pradesh,0,2023-10-01,2024-02-15
DEV033365,IMEI551767600313,1,1,Uttar Pradesh,0,2023-06-01,2024-08-02
DEV033366,IMEI594459269993,1,1,Rajasthan,0,2023-05-11,2024-05-06
DEV033367,IMEI49491574453,1,1,Maharashtra,0,2023-01-10,2024-01-05
DEV033368,IMEI511816766390,1,1,Uttar Pradesh,0,2023-04-01,2024-03-26
DEV033369,IMEI185440135462,1,1,Gujarat,1,2023-04-30,2024-08-24
DEV033370,IMEI221342402364,1,1,Uttar Pradesh,0,2023-04-29,2024-06-17
DEV033371,IMEI758355081660,1,1,Uttar Pradesh,0,2023-04-09,2024-02-19
DEV033372,IMEI6697562848,1,1,Delhi,0,2023-06-22,2024-04-01
DEV033373,IMEI282173047323,1,1,Andhra Pradesh,0,2023-06-07,2024-08-07
DEV033374,IMEI289738073513,1,1,Uttar Pradesh,0,2023-01-07,2024-07-25
DEV033375,IMEI23175477202,1,1,Rajasthan,0,2023-10-24,2024-09-08
DEV033376,IMEI106417450086,1,1,Andhra Pradesh,0,2023-02-05,2024-06-09
DEV033377,IMEI61245528156,1,1,Delhi,0,2023-06-02,2024-07-21
DEV033378,IMEI935729019542,1,1,Telangana,0,2023-02-26,2024-03-16
DEV033379,IMEI839822587905,1,1,Maharashtra,1,2023-01-05,2024-05-05
DEV033380,IMEI780518060184,1,1,Karnataka,0,2023-05-24,2024-09-01
DEV033381,IMEI794317564134,1,1,Uttar Pradesh,0,2023-09-20,2024-01-06
DEV033382,IMEI455755030032,1,1,Tamil Nadu,0,2023-01-20,2024-03-23
DEV033383,IMEI213539610850,1,1,Karnataka,1,2023-04-12,2024-08-29
DEV033384,IMEI123878264087,1,1,Gujarat,0,2023-02-06,2024-03-27
DEV033385,IMEI735209732347,1,1,Telangana,0,2023-10-06,2024-05-23
DEV033386,IMEI423348735611,1,1,Rajasthan,0,2023-05-06,2024-08-20
DEV033387,IMEI868120072224,1,1,Maharashtra,0,2023-03-03,2024-08-22
DEV033388,IMEI149513981387,1,1,Maharashtra,0,2023-08-11,2024-04-06
DEV033389,IMEI693766594811,1,1,Maharashtra,0,2023-09-27,2024-04-06
DEV033390,IMEI491850430285,1,2,Andhra Pradesh,0,2023-04-28,2024-07-15
DEV033391,IMEI489991123781,1,1,Delhi,0,2023-10-11,2024-05-02
DEV033392,IMEI390771150707,1,1,Tamil Nadu,1,2023-05-24,2024-03-20
DEV033393,IMEI735301408297,1,1,Karnataka,0,2023-10-26,2024-02-05
DEV033394,IMEI255057511993,1,1,Karnataka,0,2023-09-27,2024-01-16
DEV033395,IMEI145200374801,1,1,Tamil Nadu,0,2023-08-03,2024-01-28
DEV033396,IMEI530368265042,1,1,Maharashtra,0,2023-05-13,2024-05-10
DEV033397,IMEI296362747479,1,1,Maharashtra,0,2023-10-23,2024-09-17
DEV033398,IMEI300650800824,1,1,Delhi,0,2023-03-17,2024-06-27
